"Mathematics Activities",,,,,,,,,,,,,,,"Mathematics",,,,,"http://www.ixl.com/math/grade-5",,,,,"Mathematics Activities",,,,,,,,,,"1-8",,,,,,,,,,,,,,,
"Mathematics Activities",,,,,,,,,,,,,,,"Mathematics",,,,,"http://www.ixl.com/math/grade-6",,,,,"Mathematics Activities",,,,,,,,,,"1-8",,,,,,,,,,,,,,,
"Mathematics Activities",,,,,,,,,,,,,,,"Mathematics",,,,,"http://www.ixl.com/math/grade-7",,,,,"Mathematics Activities",,,,,,,,,,"1-8",,,,,,,,,,,,,,,
"Mathematics Activities",,,,,,,,,,,,,,,"Mathematics",,,,,"http://www.ixl.com/math/grade-8",,,,,"Mathematics Activities",,,,,,,,,,"1-8",,,,,,,,,,,,,,,
"What Tree is it?",,,,,,,,,,,,,,,"Science",,,,,"http://oplin.org/tree/",,,,,"Science, Trees, Leaf, Fruit, ",,,,,,,,,,"1-8",,,,,,,,,,,,,,,
"Glossary of Marine Biology",,,,,,,,,,,,,,,"Biology",,,,,"http://life.bio.sunysb.edu/marinebio/glossary.html",,,,,"Biology, Glossary of Biology, Marine Biology",,,,,,,,,,"1-8",,,,,,,,,,,,,,,
"How Products Are Made  : Air Bag",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Air-Bag.html",,,,,"Air Bag",,,,,,,,,,"5-12","An air bag is an inflatable cushion designed to protect automobile occupants from serious injury in the case of a collision. The air bag is part of an inflatable restraint system, also known as an air cushion restraint system (ACRS) or an air bag supplemental restraint system (SRS), because the air bag is designed to supplement the protection offered by seat belts.",,,,,,,,,,,,,,
"How Products Are Made  : Aluminum Foil",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Aluminum-Foil.html",,,,,"Aluminum Foil",,,,,,,,,,"5-12","Aluminum foil is made from an aluminum alloy which contains between 92 and 99 percent aluminum. Usually between 0.00017 and 0.0059 inches thick, foil is produced in many widths and strengths for literally hundreds of applications.",,,,,,,,,,,,,,
"How Products Are Made  : Artificial Limb",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Artificial-Limb.html",,,,,"Artificial Limb",,,,,,,,,,"5-12","Artificial arms and legs, or prostheses, are intended to restore a degree of normal function to amputees. Mechanical devices that allow amputees to walk again or continue to use two hands have probably been in use since ancient times, the most notable one being the simple peg leg. ",,,,,,,,,,,,,,
"How Products Are Made  : Aspirin",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Aspirin.html",,,,,"Aspirin",,,,,,,,,,"5-12","Aspirin is one of the safest and least expensive pain relievers on the marketplace. While other pain relievers were discovered and manufactured before aspirin, they only gained acceptance as over-the-counter drugs in Europe and the United States after aspirin's success at the turn of the twentieth century.",,,,,,,,,,,,,,
"How Products Are Made  : Automobile",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Automobile.html",,,,,"Automobile",,,,,,,,,,"5-12","In 1908 Henry Ford began production of the Model T automobile. Based on his original Model A design first manufactured in 1903, the Model T took five years to develop.",,,,,,,,,,,,,,
"How Products Are Made  : Automobile Windshield",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Automobile-Windshield.html",,,,,"Automobile Windshield",,,,,,,,,,"5-12","Glass is a versatile material with hundreds of applications, including windshields. Glass has a long history and was first made more than 7,000 years ago in Egypt, as early as 3,000 B.C.",,,,,,,,,,,,,,
"How Products Are Made  : Baking Soda",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Baking-Soda.html",,,,,"Baking Soda",,,,,,,,,,"5-12","Baking soda is a white crystalline powder (NaHCO3) better known to chemists as sodium bicarbonate, bicarbonate of soda, sodium hydrogen carbonate, or sodium acid carbonate. It is classified as an acid salt, formed by combining an acid (carbonic) and a base (sodium hydroxide), and it reacts with other chemicals as a mild alkali. ",,,,,,,,,,,,,,
"How Products Are Made  : Ball Bearing",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Ball-Bearing.html",,,,,"Ball Bearing",,,,,,,,,,"5-12","Ever since man began to need to move things, he has used round rollers to make the job easier. Probably the first rollers were sticks or logs, which were a big improvement over dragging things across the ground, but still pretty hard work. ",,,,,,,,,,,,,,
"How Products Are Made  : Bar Code Scanner",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Bar-Code-Scanner.html",,,,,"Bar Code Scanner",,,,,,,,,,"5-12","Many different types of bar code scanning machines exist, but they all work on the same fundamental principles. They all use the intensity of light reflected from a series of black and white stripes to tell a computer what code it is seeing.",,,,,,,,,,,,,,
"How Products Are Made  : Baseball",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Baseball.html",,,,,"Baseball",,,,,,,,,,"5-12","The baseball traces its origin to the game of the same name. Modern baseball evolved from the English game of ""rounders"" in the first half of the 19th century.",,,,,,,,,,,,,,
"How Products Are Made  : Baseball Glove",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Baseball-Glove.html",,,,,"Baseball Glove",,,,,,,,,,"5-12","Wearing a glove to protect one's catching hand was not considered a manly thing to do in the years following the Civil War, when the game of baseball spread through the country with the speed of a cavalry charge. It's uncertain who was the first to wear a baseball glove; nominees include Charles G. ",,,,,,,,,,,,,,
"How Products Are Made  : Battery",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Battery.html",,,,,"Battery",,,,,,,,,,"5-12","Benjamin Franklin's famous experiment to attract electricity by flying a kite in a lightning storm was only one of many late eighteenth- and early nineteenth-century experiments conducted to learn about electricity. The first battery was constructed in 1800 by Italian Alessandro Volta. ",,,,,,,,,,,,,,
"How Products Are Made  : Bicycle Shorts",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Bicycle-Shorts.html",,,,,"Bicycle Shorts",,,,,,,,,,"5-12","Bicycle shorts are form-fitting shorts designed specifically for the cyclist. A close inspection reveals that they differ significantly from typical jogging or beach shorts. ",,,,,,,,,,,,,,
"How Products Are Made  : Blood Pressure Monitor",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Blood-Pressure-Monitor.html",,,,,"Blood Pressure Monitor",,,,,,,,,,"5-12","Blood pressure is the pressure that the blood exerts against the walls of the arteries as it passes through them. Pulse refers to the periodic ejection of blood from the heart's left ventricle into the aorta. ",,,,,,,,,,,,,,
"How Products Are Made  : Blue Jeans",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Blue-Jeans.html",,,,,"Blue Jeans",,,,,,,,,,"5-12","Blue jeans are casual pants made from denim, noted for their strength and comfort. They have been worn by sailors and California gold miners as sturdy work pants, by the young as a statement of their generation, and by the fashionable, who are conscious of the prestige conveyed by designer names.",,,,,,,,,,,,,,
"How Products Are Made  : Book",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Book.html",,,,,"Book",,,,,,,,,,"5-12","A book can be broadly defined as a written document of at least 49 text pages that communicates thoughts, ideas, or information. Throughout the ages, books have changed dramatically, assuming a number of different forms.",,,,,,,,,,,,,,
"How Products Are Made  : Brick",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Brick.html",,,,,"Brick",,,,,,,,,,"5-12","The term brick refers to small units of building material, often made from fired clay and secured with mortar, a bonding agent comprising of cement, sand, and water. Long a popular material, brick retains heat, with-stands corrosion, and resists fire. ",,,,,,,,,,,,,,
"How Products Are Made  : Bulletproof Vest",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Bulletproof-Vest.html",,,,,"Bulletproof Vest",,,,,,,,,,"5-12","Bulletproof vests are modern light armor specifically designed to protect the wearer's vital organs from injury caused by firearm projectiles. To many protective armor manufacturers and wearers, the term ""bulletproof vest"" is a misnomer.",,,,,,,,,,,,,,
"How Products Are Made  : Candle",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Candle.html",,,,,"Candle",,,,,,,,,,"5-12","One of the earliest forms of portable illumination, candles have served vital functions for humankind throughout history, a fact chronicled through the discovery of candles or candle-like objects in virtually every society. Historians believe the original candle may have been invented by primitive men who dipped dried branches in animal fat, thus producing a slow-burning and reliable source of light.",,,,,,,,,,,,,,
"How Products Are Made  : Carbon Paper",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Carbon-Paper.html",,,,,"Carbon Paper",,,,,,,,,,"5-12","Carbon paper is an inexpensive reprographic device used to make a single copy concurrently with the original, as in credit card transaction receipts, legal documents, manuscripts, letters, and other simple forms.",,,,,,,,,,,,,,
"How Products Are Made  : Cellophane Tape",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Cellophane-Tape.html",,,,,"Cellophane Tape",,,,,,,,,,"5-12","Cellophane tape consists of a backing to which an adhesive substance is affixed for the purpose of joining materials with a surface bond. Usually, a film of cellulose (a man-made textile fiber produced from plant matter) provides the backing for adherends made from chemically treated petroleum byproducts that create the tape's stickiness.",,,,,,,,,,,,,,
"How Products Are Made  : Ceramic Tile",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Ceramic-Tile.html",,,,,"Ceramic Tile",,,,,,,,,,"5-12","Wall and floor tile used for interior and exterior decoration belongs to a class of ceramics known as whitewares. The production of tile dates back to ancient times and peoples, including the Egyptians, the Babylonians, and the Assyrians. ",,,,,,,,,,,,,,
"How Products Are Made  : Chalk",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Chalk.html",,,,,"Chalk",,,,,,,,,,"5-12","Chalk used in school classrooms comes in slender sticks approximately .35 of an inch (nine millimeters) in diameter and 3.15 inches (80 millimeters) long. Lessons are often presented to entire classes on chalk-boards (or blackboards, as they were originally called) using sticks of chalk because this method has proven cheap and easy.",,,,,,,,,,,,,,
"How Products Are Made  : Cheese",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Cheese.html",,,,,"Cheese",,,,,,,,,,"5-12","Cheese is a fermented food derived from the milk of various mammals. Since humans began to domesticate milk-producing animals around 10,000 B.C., they have known about the propensity of milk to separate into curds and whey.",,,,,,,,,,,,,,
"How Products Are Made  : Chewing Gum",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Chewing-Gum.html",,,,,"Chewing Gum",,,,,,,,,,"5-12","Chewing gum is a sweetened, flavored confection composed primarily of latex, both natural and artificial. Organic latex, a milky white fluid produced by a variety of seed plants, is best known as the principle component of rubber.",,,,,,,,,,,,,,
"How Products Are Made  : Chocolate",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Chocolate.html",,,,,"Chocolate",,,,,,,,,,"5-12","Chocolate, in all of its varied forms (candy bars, cocoa, cakes, cookies, coating for other candies and fruits) is probably America's favorite confection. With an annual per capita consumption of around 14 pounds (6 kilograms) per person, chocolate is as ubiquitous as a non-essential food can be.",,,,,,,,,,,,,,
"How Products Are Made  : Coffee",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Coffee.html",,,,,"Coffee",,,,,,,,,,"5-12","Coffee is a beverage made by grinding roasted coffee beans and allowing hot water to flow through them. Dark, flavorful, and aromatic, the resulting liquid is usually served hot, when its full flavor can best be appreciated.",,,,,,,,,,,,,,
"How Products Are Made  : Combination Lock",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Combination-Lock.html",,,,,"Combination Lock",,,,,,,,,,"5-12","The combination lock is one opened not by a key but by the alignment of its interior parts in a definite position. The most common types have an internal mechanism consisting of a series of three or four interconnected rings or discs that are attached to and turned by a central shaft.",,,,,,,,,,,,,,
"How Products Are Made  : Combine",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Combine.html",,,,,"Combine",,,,,,,,,,"5-12","A combine is a large, self-propelled agricultural machine used to harvest grain crops such as wheat, corn, soybeans, milo, rape-seed, and rice. As its name suggests, the combine performs two, and sometimes more, basic functions of harvesting: first it reaps (cuts) the crop, and then it threshes it, separating the kernels of grain from the seed coverings and other debris(chaff).",,,,,,,,,,,,,,
"How Products Are Made  : Compact Disc",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Compact-Disc.html",,,,,"Compact Disc",,,,,,,,,,"5-12","Ever since the invention of the phonograph in 1876, music has been a popular source of home entertainment. In recent years, the compact disc has become the playback medium of choice for recorded music.",,,,,,,,,,,,,,
"How Products Are Made  : Compact Disc Player",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Compact-Disc-Player.html",,,,,"Compact Disc Player",,,,,,,,,,"5-12","A compact disc, also popularly known simply as a CD, is an optical storage medium with digital data recorded on its surface. A compact disc player is a device that reads the recorded data by means of an optical beam and accurately reproduces the original information (music, pictures, or data).",,,,,,,,,,,,,,
"How Products Are Made  : Concrete",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Concrete.html",,,,,"Concrete",,,,,,,,,,"5-12","Concrete is a hardened building material created by combining a chemically inert mineral aggregate (usually sand, gravel, or crushed stone), a binder (natural or synthetic cement), chemical additives, and water. Although people commonly use the word ""cement"" as a synonym for concrete, the terms in fact denote different substances: cement, which encompasses a wide variety of fine-ground powders that harden when mixed with water, represents only one of several components in modern concrete.",,,,,,,,,,,,,,
"How Products Are Made  : Cooking Oil",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Cooking-Oil.html",,,,,"Cooking Oil",,,,,,,,,,"5-12","Cooking oil consists of edible vegetable oils derived from olives, peanuts, and safflowers, to name just a few of the many plants that are used. Liquid at room temperature, cooking oils are sometimes added during the preparation of processed foods.",,,,,,,,,,,,,,
"How Products Are Made  : Corrugated Cardboard",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Corrugated-Cardboard.html",,,,,"Corrugated Cardboard",,,,,,,,,,"5-12","Most items at your favorite supermarket, discount store, or shopping mall were safely delivered in boxes made of corrugated cardboard, and many are displayed in the same boxes, which were manufactured so they could be opened and used for this purpose. Other items may arrive in their own corrugated or uncorrugated paperboard boxes.",,,,,,,,,,,,,,
"How Products Are Made  : Cutlery",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Cutlery.html",,,,,"Cutlery",,,,,,,,,,"5-12","Eating or serving with utensils made of silver, silver-plated metals or stainless steel is relatively recent. Silver needed to be discovered in sufficient quantities, the smelting processes necessary to hand-craft silver needed to be refined, and in Northern Europe it took several centuries before the more civilized Latin table manners replaced the cruder Anglo-Saxon ones.",,,,,,,,,,,,,,
"How Products Are Made  : Expanded Polystyrene Foam (EPF)",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Expanded-Polystyrene-Foam-EPF.html",,,,,"Expanded Polystyrene Foam (EPF)",,,,,,,,,,"5-12","Expanded polystyrene foam (EPF) is a plastic material that has special properties due to its structure. Composed of individual cells of low density polystyrene, EPF is extraordinarily light and can support many times its own weight in water.",,,,,,,,,,,,,,
"How Products Are Made  : Eyeglass Lens",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Eyeglass-Lens.html",,,,,"Eyeglass Lens",,,,,,,,,,"5-12","Eyeglass lenses are glass or plastic optical items that fit inside eyewear frames to enhance and/or correct the wearer's vision. The magnifying glass, invented in the early 1200s, was the first optical lens used for enhancing vision.",,,,,,,,,,,,,,
"How Products Are Made  : File Cabinet",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/File-Cabinet.html",,,,,"File Cabinet",,,,,,,,,,"5-12","A file cabinet is a piece of office furniture characterized by drawers that hold papers in vertically placed folders. While such cabinets are mainly used to store documents, they also facilitate organizing, removing, and using such documents.",,,,,,,,,,,,,,
"How Products Are Made  : Fire Extinguisher",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Fire-Extinguisher.html",,,,,"Fire Extinguisher",,,,,,,,,,"5-12","The hand-held fire extinguisher is simply a pressure vessel from which is expelled a material (or agent) to put out a fire. The agent acts upon the chemistry of the fire by removing one or more of the three elements necessary to maintain fire—commonly referred to as the fire triangle.",,,,,,,,,,,,,,
"How Products Are Made  : Floppy Disk",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Floppy-Disk.html",,,,,"Floppy Disk",,,,,,,,,,"5-12","A floppy disk is a portable computer storage device that permits easy handling of data. Commonly used with personal computers, notebook computers, and word processors, such disks consist of flat, circular plates made of metal or plastic and coated with iron oxide.",,,,,,,,,,,,,,
"How Products Are Made  : Gold",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Gold.html",,,,,"Gold",,,,,,,,,,"5-12","Gold, recognizable by its yellowish cast, is one of the oldest metals used by humans. As far back as the Neolithic period, humans have collected gold from stream beds, and the actual mining of gold can be traced as far back as 3500 B.C., when early Egyptians (the Sumerian culture of Mesopotamia) used mined gold to craft elaborate jewelry, religious artifacts, and utensils such as goblets.",,,,,,,,,,,,,,
"How Products Are Made  : Golf Cart",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Golf-Cart.html",,,,,"Golf Cart",,,,,,,,,,"5-12","A golf cart is an electric or gas-powered vehicle used to transport golfers and their equipment around the course during play. Designed to meet golfers' needs, the carts offer a number of specialized safety and comfort features.",,,,,,,,,,,,,,
"How Products Are Made  : Grinding Wheel",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Grinding-Wheel.html",,,,,"Grinding Wheel",,,,,,,,,,"5-12","Grinding wheels are made of natural or synthetic abrasive minerals bonded together in a matrix to form a wheel. While such tools may be familiar to those with home workshops, the general public may not be aware of them because most have been developed and used by the manufacturing industry.",,,,,,,,,,,,,,
"How Products Are Made  : Guitar",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Guitar.html",,,,,"Guitar",,,,,,,,,,"5-12","A member of the family of musical instruments called chordophones, the guitar is a stringed instrument with which sound is produced by ""plucking"" a series of strings running along the instrument's body. While the strings are plucked with one hand, they are simultaneously fingered with the other hand against frets, which are metal strips located on the instrument's neck.",,,,,,,,,,,,,,
"How Products Are Made  : Helicopter",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Helicopter.html",,,,,"Helicopter",,,,,,,,,,"5-12","Helicopters are classified as rotary wing aircraft, and their rotary wing is commonly referred to as the main rotor or simply the rotor. Unlike the more common fixed wing aircraft such as a sport biplane or an airliner, the helicopter is capable of direct vertical take-off and landing; it can also hover in a fixed position.",,,,,,,,,,,,,,
"How Products Are Made  : Jet Engine",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Jet-Engine.html",,,,,"Jet Engine",,,,,,,,,,"5-12","The jet engine is the power plant of today's jet aircraft, producing not only the thrust that propels the aircraft but also the power that fuels many of the aircraft's other systems.",,,,,,,,,,,,,,
"How Products Are Made  : Laboratory Incubator",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Laboratory-Incubator.html",,,,,"Laboratory Incubator",,,,,,,,,,"5-12","An incubator comprises a transparent chamber and the equipment that regulates its temperature, humidity, and ventilation. For years, the principle uses for the controlled environment provided by incubators included hatching poultry eggs and caring for premature or sick infants, but a new and important application has recently emerged, namely, the cultivation and manipulation of microorganisms for medical treatment and research.",,,,,,,,,,,,,,
"How Products Are Made  : Laser Guided Missile",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Laser-Guided-Missile.html",,,,,"Laser Guided Missile",,,,,,,,,,"5-12","Missiles differ from rockets by virtue of a guidance system that steers them towards a pre-selected target. Unguided, or free-flight, rockets proved to be useful yet frequently inaccurate weapons when fired from aircraft during the World War II.",,,,,,,,,,,,,,
"How Products Are Made  : Laundry Detergent",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Laundry-Detergent.html",,,,,"Laundry Detergent",,,,,,,,,,"5-12","The first soaps were manufactured in ancient times through a variety of methods, most commonly by boiling fats and ashes. Archeologists excavating sites in ancient Babylon have found evidence indicating that such soaps were used as far back as 2800 B.C.",,,,,,,,,,,,,,
"How Products Are Made  : Lawn Mower",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Lawn-Mower.html",,,,,"Lawn Mower",,,,,,,,,,"5-12","The lawn mower is a mechanical device that literally shaves the surface of the grass by using a rapidly rotating blade or blades.",,,,,,,,,,,,,,
"How Products Are Made  : Light Bulb",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Light-Bulb.html",,,,,"Light Bulb",,,,,,,,,,"5-12","From the earliest periods of history until the beginning of the 19th century, fire was man's primary source of light. This light was produced through different means—torches, candles, oil and gas lamps.",,,,,,,,,,,,,,
"How Products Are Made  : Light-Emitting Diode (LED)",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Light-Emitting-Diode-LED.html",,,,,"Light-Emitting Diode (LED)",,,,,,,,,,"5-12","Light-emitting diodes (LEDs)—small colored lights available in any electronics store—are ubiquitous in modern society. They are the indicator lights on our stereos, automobile dashboards, and microwave ovens.",,,,,,,,,,,,,,
"How Products Are Made  : Lipstick",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Lipstick.html",,,,,"Lipstick",,,,,,,,,,"5-12","Cosmetics can be traced back to ancient civilizations. In particular, the use of lip color was prevalent among the Sumerians, Egyptians, Syrians, Babylonians, Persians, and Greeks.",,,,,,,,,,,,,,
"How Products Are Made  : Liquid Crystal Display (LCD)",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Liquid-Crystal-Display-LCD.html",,,,,"Liquid Crystal Display (LCD)",,,,,,,,,,"5-12","Liquid crystal displays (LCDs) consist of liquid crystals that are activated by electric current. They are used most frequently to display one or more lines of alpha-numeric information in a variety of devices: fax machines, laptop computer screens, answering machine call counters, scientific instruments, portable compact disc players, clocks, and so forth.",,,,,,,,,,,,,,
"How Products Are Made  : Lubricating Oil",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Lubricating-Oil.html",,,,,"Lubricating Oil",,,,,,,,,,"5-12","Since the Roman era, many liquids, including water, have been used as lubricants to minimize the friction, heat, and wear between mechanical parts in contact with each other. Today, lubricating oil, or lube oil, is the most commonly used lubricant because of its wide range of possible applications.",,,,,,,,,,,,,,
"How Products Are Made  : Mattress",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Mattress.html",,,,,"Mattress",,,,,,,,,,"5-12","From the available evidence, it seems fairly certain that the concept of the mattress originated during prehistoric times. By lying on piles of leaves, straw, and animal skins, early humans were able to sleep more comfortably and more soundly than they could have on hard surfaces.",,,,,,,,,,,,,,
"How Products Are Made  : Microwave Oven",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Microwave-Oven.html",,,,,"Microwave Oven",,,,,,,,,,"5-12","Microwaves are actually a segment of the electromagnetic wave spectrum, which comprises forms of energy that move through space, generated by the interaction of electric and magnetic fields. The spectrum is commonly broken into subgroups determined by the different wavelengths (or frequencies) and emission, transmission, and absorption behaviors of various types of waves.",,,,,,,,,,,,,,
"How Products Are Made  : Mirror",,,,,,,,,,,,,,,"How Products Are Made ",,,,,"http://www.madehow.com/Volume-1/Mirror.html",,,,,"Mirror",,,,,,,,,,"5-12","From the earliest recorded history, humans have been fascinated by reflections. Narcissus was supposedly bewitched by his own reflection in a pool of water, and magic powers are ascribed to mirrors in fairy tales.",,,,,,,,,,,,,,
